company_name,location,location_type,sales,url,phone_number
Zydus Hospira Oncology Private Limited,Gujarat(India),Headquarters,33520805,www.zyduscadila.com,2717663000.0
Syncom Formulations (India) Limited,Madhya Pradesh(India),Headquarters,33035250,www.syncomformulations.com,7312700458.0
Lloyd Healthcare Private Limited,Maharashtra(India),Headquarters,32689347,,8928568776.0
Rakshit Drugs Private Limited,Telangana(India),Headquarters,32634036,www.rakshitdrugspvtltd.com,4023810385.0
Olon Active Pharmaceutical Ingredients India Private Limited,Maharashtra(India),Headquarters,32559065,www.olonindia.com,2268340000.0
Sbl Private Limited,Delhi(India),Headquarters,32372755,www.sblglobal.com,1143731000.0
Tirupati Medicare Limited,Himachal Pradesh(India),Headquarters,32300351,www.tirupatigroup.co.in,8894788426.0
Smilax Laboratories Limited,Telangana(India),Headquarters,32051135,www.smilaxlabs.com,4023090260.0
Vivachem Intermediates Private Limited,Punjab(India),Headquarters,31971719,,9878996007.0
Be Animal Health Private Limited,Telangana(India),Headquarters,31760950,www.biologicale.co.in,
Western Drugs Limited,Maharashtra(India),Headquarters,31745252,www.westerndrugs.com,2261232000.0
Themis Medicare Limited,Maharashtra(India),Headquarters,31657058,www.themismedicare.com,2267607080.0
Mepro Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,31140954,www.mepro.in,2266372777.0
Zydus Takeda Healthcare Private Limited,Maharashtra(India),Headquarters,30994121,www.zydustakeda.com,2268375200.0
Ankur Drugs And Pharma Limited,Maharashtra(India),Headquarters,30752450,www.ankurdrugs.com,9004730001.0
Elder Health Care Limited,Maharashtra(India),Headquarters,30675858,www.elderhealthcare.in,
Geoffrey Manners And Company Limited,Maharashtra(India),Headquarters,30668718,,2222616991.0
Srini Pharmaceuticals Private Limited,Telangana(India),Headquarters,30526304,www.srinipharma.com,4023541535.0
Haffkine Bio-Pharmaceutical Corporation Limited,Maharashtra(India),Headquarters,30261190,www.vaccinehaffkine.com,2224129322.0
Venkata Narayana Active Ingredients Private Limited,Tamil Nadu(India),Headquarters,30145990,www.vnai.in,4442984141.0
Kopran Limited,Maharashtra(India),Headquarters,30013416,www.kopran.com,2243661111.0
Flamingo Pharmaceuticals Limited,Maharashtra(India),Headquarters,30012947,www.flamingopharma.com,2227694571.0
Pradeep Shetye Private Limited,Maharashtra(India),Headquarters,29706300,,9820101091.0
Roshni Pharma-Chem Private Limited,Maharashtra(India),Headquarters,29706300,,
Ciron Drugs And Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,29670957,www.cironpharma.com,2262748000.0
Tas Med (India) Private Limited,Chandigarh(India),Headquarters,29659841,www.tasmedindia.com,1722790087.0
Sudeep Pharma Private Limited,Gujarat(India),Headquarters,29606184,www.sudeepgroup.com,2653291354.0
Innovare Labs Private Limited,Telangana(India),Headquarters,29514567,www.innovarelabs.com,9100031633.0
Brawn Laboratories Limited,Haryana(India),Headquarters,29500970,www.brawnlabs.in,1244666152.0
Trisuns Chemicals Industry Limited,Gujarat(India),Headquarters,29449931,,
Precise Chemipharma Private Limited,Maharashtra(India),Headquarters,29391113,www.precisegroup.co.in,2225006300.0
Shodhana Laboratories Private Limited,Telangana(India),Headquarters,29345517,www.shodhana.com,4066463620.0
Om Shree Agro Industries Private Limited,Maharashtra(India),Headquarters,29143756,,2562239569.0
Vivimed Labs Limited,Telangana(India),Headquarters,28994750,www.vivimedlabs.com,4066086608.0
Gangwal Chemicals Private Limited,Maharashtra(India),Headquarters,28928532,www.gangwalchem.com,2228889000.0
Graviti Pharmaceuticals Private Limited,Telangana(India),Headquarters,28199557,www.gravitipharma.com,4067779207.0
Acme Formulation Private Limited,Himachal Pradesh(India),Headquarters,28189148,www.acmegenerics.in,1795308001.0
Toyotsu Rare Earths India Private Limited,Andhra Pradesh(India),Headquarters,28160574,www.trei.co.in,
Bharat Parenterals Limited,Gujarat(India),Headquarters,28057210,www.bplindia.in,9909928332.0
Ratna Sagar Private Limited,Delhi(India),Headquarters,28051874,www.ratnasagar.com,1147038000.0
Cipla Health Limited,Maharashtra(India),Headquarters,28012746,www.ciplahealth.in,2225774076.0
Jagdale Industries Private Limited,Karnataka(India),Headquarters,27542956,www.jagdale.com,8026641239.0
Stadmed Private Limited,West Bengal(India),Headquarters,27363280,www.stadmed-global.com,3325483474.0
Anjan Drug Private Limited,Tamil Nadu(India),Headquarters,27216491,www.anjandrug.net,4423745778.0
Strassenburg Pharmaceuticals Limited,West Bengal(India),Headquarters,27167828,www.strassenburgpharma.in,9830493094.0
Anm Pharma Private Limited,Delhi(India),Headquarters,27167751,www.anmpharma.com,1146541111.0
Siddhayu Ayurvedic Research Foundation Private Limited,Maharashtra(India),Headquarters,27162935,www.siddhayu.com,8421568882.0
Shree Dhootapapeshwar Limited,Maharashtra(India),Headquarters,27069230,www.sdlindia.com,2223881308.0
Virchow Drugs Limited,Telangana(India),Headquarters,26989148,www.virchows.com,4023096688.0
Care Unipac Private Limited,Maharashtra(India),Headquarters,26874650,,
Nagarjuna Drugs Limited,Telangana(India),Headquarters,26874650,,
Pan -India Drugs & Chemicals Limited,Madhya Pradesh(India),Headquarters,26874650,,
Vitara Chemicals Private Limited,Maharashtra(India),Headquarters,26874650,,
Mahima Lifesciences Private Limited,Delhi(India),Headquarters,26624344,www.mahimalife.com,1127357491.0
Hester Biosciences Limited,Gujarat(India),Headquarters,26352388,www.hester.in,7926445106.0
Jagson Pal Pharmaceuticals Limited,Delhi(India),Headquarters,25934348,www.jagsonpal.com,1126494532.0
Shreya Life Sciences Private Limited,Maharashtra(India),Headquarters,25879015,www.shreya.co.in,2266938222.0
Klm Laboratories Private Limited,Gujarat(India),Headquarters,25774221,www.klmlab.com,8000351513.0
Martin & Harris Private Limited,Delhi(India),Headquarters,25603638,www.martinharris.com,1129228296.0
Shree Jaya Laboratories Private Limited,Telangana(India),Headquarters,25354221,www.shreejayalabs.com,4029881167.0
Industrial Guar Products Private Limited,Rajasthan(India),Headquarters,25351458,,
Jodas Expoim Private Limited,Telangana(India),Headquarters,25257599,www.jodasexpoim.in,4023544876.0
Armour Chemicals Limited,Maharashtra(India),Headquarters,25164445,armour.lookchem.com,
Everest Organics Limited,Telangana(India),Headquarters,25063495,www.everestorganicsltd.com,4040040783.0
Concept Pharmaceuticals Limited,Maharashtra(India),Headquarters,25031706,www.conceptpharma.com,2242418888.0
Embio Limited,Maharashtra(India),Headquarters,24550414,www.embio.co.in,2225703404.0
Mount Mettur Pharmaceuticals Limited,Tamil Nadu(India),Headquarters,24431500,,
Ozone Pharmaceuticals Limited,Delhi(India),Headquarters,24419272,www.ozonepharma.com,1145549000.0
Exemed Pharmaceuticals,Gujarat(India),Headquarters,24409725,www.exemedpharma.com,2652341648.0
Charak Pharma Private Limited,Maharashtra(India),Headquarters,24386050,www.charak.com,2224978485.0
Ppd Pharmaceutical Development India Private Limited,Maharashtra(India),Headquarters,24230618,www.ppd.com,
Ahlcon Parenterals (India) Limited,Delhi(India),Headquarters,24217931,www.ahlconindia.com,9198107434.0
Rajasthan Antibiotics Limited,Delhi(India),Headquarters,24155500,www.rallife.com,1147666111.0
Nestor Pharmaceuticals Limited,Haryana(India),Headquarters,24081188,www.nestorpharma.com,1244045132.0
Precise Bio Pharma Private Limited,Maharashtra(India),Headquarters,23954095,www.precisegroup.co.in,9820048802.0
Sunways (India) Private Limited,Maharashtra(India),Headquarters,23947848,www.sunways.com,2228397834.0
Satyadeeptha Pharmaceuticals Limited,Karnataka(India),Headquarters,23931774,,4027625454.0
Multani Pharmaceuticals Limited,Delhi(India),Headquarters,23896298,www.multanilabs.com,1123350063.0
East India Pharmaceutical Works Limited,West Bengal(India),Headquarters,23836526,www.eastindiapharma.org,3322802518.0
Modi-Mundipharma Beauty Products Private Limited,Delhi(India),Headquarters,23785653,www.umeshmodigroup.com,1142504555.0
Amanta Healthcare Limited,Gujarat(India),Headquarters,23645520,www.amanta.co.in,7967777600.0
Milan Laboratories (India) Private Limited,Maharashtra(India),Headquarters,23602003,www.milanlabs.com,2261597733.0
M. J. Biopharm Private Limited,Maharashtra(India),Headquarters,23238647,www.scigenltd.com,2067973200.0
Paras Power And Coal Benefication Limited,Chhattisgarh(India),Headquarters,23229495,www.paraspower.com,7752422817.0
Sava Healthcare Limited,Gujarat(India),Headquarters,23091718,www.savaglobal.com,2030516100.0
Brilliant Bio Pharma Private Limited,Telangana(India),Headquarters,22981911,www.brilliantbiopharma.com,4066667464.0
J.K. Pharma-Chem Limited,Tamil Nadu(India),Headquarters,22851000,,
Dishman Carbogen Amcis Limited,Gujarat(India),Headquarters,22804208,www.imdcal.com,
Mac-Chem Products (India) Private Limited,Maharashtra(India),Headquarters,22796257,www.macchemgroup.com,2240939000.0
Sharon Bio-Medicine Limited,Maharashtra(India),Headquarters,22759552,www.sharonbio.com,2267944000.0
Nifty Labs Private Limited,Telangana(India),Headquarters,22734677,www.niftylabs.com,4023740734.0
Orch Laboratories India Private Limited,Telangana(India),Headquarters,22634720,www.orchlabs.com,4023899403.0
Apotex Pharmachem India Private Limited,Karnataka(India),Headquarters,22537791,www.apotex.com,8022891000.0
S Kant Healthcare Limited,Maharashtra(India),Headquarters,22472525,www.skant.com,2266227575.0
Corey Organics Private Limited,Telangana(India),Headquarters,22422955,www.coreyorganics.com,4023715528.0
Oneiro Chemicals Private Limited,Gujarat(India),Headquarters,22378823,www.oneirochemicals.net,2652341648.0
Raks Pharma Private Limited,Andhra Pradesh(India),Headquarters,22304326,www.rakspharma.com,8924236111.0
Ferring Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,22231602,www.ferring.com,2267764700.0
Msn Organics Private Limited,Telangana(India),Headquarters,22191159,www.msnlabs.com,4030438600.0
Medopharm Private Limited,Tamil Nadu(India),Headquarters,22166852,www.medopharm.com,4440149999.0
Aspiro Pharma Limited,Telangana(India),Headquarters,22127122,www.aspiropharma.com,4023704923.0
Axar Pharmaceuticals Private Limited,Gujarat(India),Headquarters,21988350,,
Kalvik Laboratories Private Limited,Telangana(India),Headquarters,21988350,www.kalviklabs.com,
Mexin Medicaments Private Limited,Maharashtra(India),Headquarters,21988350,www.loparex.com,2226355326.0
Nalin Chemicals Limited,Delhi(India),Headquarters,21988350,,
Aristo Laboratories Private Limited,Maharashtra(India),Headquarters,21626050,www.aristopharma.org,2228951379.0
Til Healthcare Private Limited,Tamil Nadu(India),Headquarters,21555674,www.tilhealthcare.com,9962587871.0
Wytells Pharma Private Limited,Telangana(India),Headquarters,21401994,www.eugiapharma.com,4023736370.0
Skm Siddha And Ayurvedha Company (India) Private Limited,Tamil Nadu(India),Headquarters,21304268,www.skmsiddha.org,9994910539.0
K Patel Phyto Extractions Private Limited,Maharashtra(India),Headquarters,21197533,www.phytoextractskp.com,2248822900.0
Biocon Pharma Limited,Karnataka(India),Headquarters,21175336,www.biocon.com,8067751301.0
Anglo-French Drugs & Industries Limited,Karnataka(India),Headquarters,21064904,www.afdil.com,8023154770.0
Arene Life Sciences (Unit 3) Private Limited,Telangana(India),Headquarters,20992198,www.srgc.in,9391000271.0
Aqua Vitoe Laboratories,Himachal Pradesh(India),Headquarters,20864501,www.aquavitoelab.com,1724648090.0
Bayer Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,20842660,www.bayer.in,2225311458.0
Gracure Pharmaceuticals Limited,Delhi(India),Headquarters,20785387,www.gracure.com,1147770900.0
Scope Specialities Llp,Tamil Nadu(India),Headquarters,20718604,,4440400400.0
Ang Lifesciences India Limited,Punjab(India),Headquarters,20601462,www.anglifesciences.com,1835133463.0
Aktinos Pharma Private Limited,Telangana(India),Headquarters,20574460,www.aktinos.in,4048541177.0
Vivek Pharmachem (India) Limited,Rajasthan(India),Headquarters,20549421,,9414060500.0
Udaipur Phosphates And Fertilisers Limited,Maharashtra(India),Headquarters,20522460,,2222660578.0
Aurochem Laboratories (India) Private Limited,Maharashtra(India),Headquarters,20337365,www.aurochemlaboratories.com,2228858503.0
Dr Willmar Schwabe India Private Limited,Uttar Pradesh(India),Headquarters,20070195,www.schwabeindia.com,1204016500.0
Wintac Limited,Karnataka(India),Headquarters,20009892,www.somersetlimited.com,8067086500.0
Svr Drugs Private Limited,Andhra Pradesh(India),Headquarters,19996072,www.svrdrugs-labs.com,8924236134.0
Generica India Limited,Delhi(India),Headquarters,19970882,www.genericaindia.com,1123862440.0
Srinivasa Cystine Private Limited,Telangana(India),Headquarters,19849945,www.avantifeeds.com,4023310261.0
Atul Bioscience Limited,Gujarat(India),Headquarters,19788821,www.atulbio.co.in,2632230183.0
Ndv Enterprise Private Limited,Maharashtra(India),Headquarters,19717207,www.ndventerprise.com,
Lantech Pharmaceuticals Limited,Telangana(India),Headquarters,19660410,www.aparnapharma.com,4023714100.0
Endoven Pharmaceuticals Private Limited,Telangana(India),Headquarters,19545200,,9866512265.0
The Madras Pharmaceuticals,Tamil Nadu(India),Headquarters,19545200,www.madraspharma.com,4423452031.0
Blue-Fin Frozen Foods Private Limited,Maharashtra(India),Headquarters,19466983,www.bluefin.in,9323145222.0
Vanesa Cosmetics Private Limited,Delhi(India),Headquarters,19217634,www.vanesacosmetics.com,8199998577.0
Axa Parenterals Limited,Uttarakhand(India),Headquarters,19176144,www.axaparenterals.com,1332234042.0
Nasense Labs Private Limited,Telangana(India),Headquarters,18982628,www.nasense.com,4048553570.0
Panjon Pharma Limited,Madhya Pradesh(India),Headquarters,18966330,www.panjonpharma.com,
Swati Spentose Private Limited,Maharashtra(India),Headquarters,18716236,www.spentose.com,2266332427.0
Bdr Lifesciences Private Limited,Gujarat(India),Headquarters,18693529,www.bdrpharma.com,
R.N. Laboratories Private Limited,Maharashtra(India),Headquarters,18271960,www.rnlaboratories.com,2226736670.0
Spc Life Sciences Private Limited,Gujarat(India),Headquarters,18262651,www.spcls.co.in,2652658894.0
Kimia Biosciences Limited,Delhi(India),Headquarters,18259807,www.kimiabiosciences.com,1147063600.0
Fredun Pharmaceuticals Limited,Maharashtra(India),Headquarters,18149485,www.fredunpharma.com,2240318111.0
Goldencross Pharma Limited,Maharashtra(India),Headquarters,18054445,www.ciplamed.com,2222611206.0
Astra Lifecare (India) Private Limited,Gujarat(India),Headquarters,17994623,www.astralifecare.com,9924511944.0
Rampex Labs Private Limited,Telangana(India),Headquarters,17817651,www.rampexlabs.com,8886058585.0
Ssg Pharma Private Limited,Delhi(India),Headquarters,17595075,online.satmola.com,1148053100.0
Finecure Pharmaceuticals Limited,Gujarat(India),Headquarters,17497029,www.finecurepharma.com,7949030903.0
Synergia Life Sciences Private Limited,Maharashtra(India),Headquarters,17421252,www.synergialifesciences.com,2224055601.0
Agio Pharmaceuticals Limited,Maharashtra(India),Headquarters,17318830,www.agio-pharma.com,2242319000.0
Chandak Laboratories Private Limited,Telangana(India),Headquarters,17258247,www.chandaklabs.com,4040020996.0
Stallion Laboratories Private Limited,Gujarat(India),Headquarters,17254361,www.stallionlabs.com,7926562130.0
Nanz Med Science Pharma Private Limited,Himachal Pradesh(India),Headquarters,17251280,www.nanzpharma.com,1704227400.0
Botanic Healthcare Private Limited,Telangana(India),Headquarters,17229435,www.botanichealthcare.net,7093004700.0
Smruthi Organics Limited,Maharashtra(India),Headquarters,17156881,www.smruthiorganics.com,9822790936.0
Sovereign Pharma Private Limited,Dadra & Nagar Haveli And Daman & Diu(India),Headquarters,17020222,www.sovereignpharma.net,2606635400.0
Varav Biogenesis Private Limited,Haryana(India),Headquarters,17004324,,9416017890.0
Godavari Drugs Limited,Telangana(India),Headquarters,16933394,www.godavaridrugs.com,4027842602.0
Titan Biotech Limited,Delhi(India),Headquarters,16904296,www.titanbiotechltd.com,1127674181.0
Biophore India Pharmaceuticals Private Limited,Telangana(India),Headquarters,16690417,www.biophore.com,4023075633.0
Pfimex Pharmaceuticals Limited,Telangana(India),Headquarters,16613420,,
Amn Life Science Private Limited,Maharashtra(India),Headquarters,16583881,www.amnlife.com,2227699456.0
Icpa Health Products Limited,Maharashtra(India),Headquarters,16578328,www.icpahealth.com,9920320051.0
